1	  color 																																																														
2	  version 	  part 	  howev 	  hair 	  prefer 	  volum 	  hair 																																																								
3	  dy 	  hair 	  fuller 	  scent 	  pleasant 	  version 	  improv 																																																								
4	  product 	  year 	  choic 	  gettibg 	  hair 	  retain 	  luster 	  week 	  sinc 	  look 	  stay 	  product 	  see 	  result 																																																	
5	  work 	  happi 	  others 																																																												
6	  love 	  use 	  thank 																																																												
7	  love 	  shampooconditioner 	  use 	  color 	  treat 	  hair 	  hair 	  greasi 	  feel 	  brand 	  product 	  anyon 	  color 	  hair 	  amaz 	  brand 	  panten 																																														
747	  tri 	  scalp 	  remaind 	  day 	  winter 	  hair 	  dri 	  stuff 	  review 	  part 	  promotion 																																																				
748	  relax 	  total 	  care 	  condition 	  sampl 	  difference 	  curli 	  hair 	  color 	  treat 	  tendenc 	  tangl 	  total 	  care 	  condition 	  milk 	  manag 	  wash 	  continu 	  review 	  promotion 																																										
749	  start 	  hair 	  leav 	  hair 	  product 	  flake 	  day 	  afterwards 	  review 	  part 	  promotion 																																																				
750	  look 	  use 	  product 	  hair 	  repair 	  hair 	  way 	  scalp 	  feel 	  help 	  itch 	  scalp 	  hair 	  care 	  product 	  review 	  part 	  promotion 																																													
751	  hair 	  feel 	  towel 	  hair 																																																											
752	  size 	  shine 	  review 	  part 	  promotion 																																																										
753	  reason 	  trial 	  shampoo 	  condition 	  system 	  hair 	  scalp 	  dri 	  flaki 	  wev 	  record 	  humidity 	  anyth 	  help 	  im 	  love 	  plan 	  bottle 	  review 	  part 																																											
754	  im 	  scalp 	  dri 	  winter 	  use 	  problem 	  itchy 	  dri 	  son 	  pretti 	  hair 	  review 	  part 	  promotion 																																																	
755	  feel 	  extrem 	  picki 	  hair 	  refus 	  use 	  care 	  hair 	  iv 	  use 	  product 	  year 	  everyon 	  industri 	  actuali 	  use 	  im 	  happi 																																													
756	  hair 	  conditioner 	  feel 	  thing 	  hair 	  use 	  week 	  realli 	  hair 	  manag 	  review 	  part 	  promotion 																																																		
757	  realli 	  shine 	  fall 	  iv 	  hand 	  thank 	  opportun 	  tri 	  review 	  part 	  promotion 																																																				
758	  scalp 	  name 	  hair 	  dirt 	  oil 	  condition 	  light 	  product 	  review 	  part 	  promotion 																																																				
759	  know 	  sensit 	  skin 	  hair 	  stay 	  conditioner 	  suppos 	  use 	  condition 	  scalp 	  work 	  product 	  tell 	  end 	  hair 	  look 	  product 	  review 	  part 	  promotion 																																											
760	  realli 	  product 	  pour 	  shampoo 	  believ 	  thick 	  wa 	  shampoo 	  feel 	  easi 	  manage 	  condition 	  hair 	  scalp 	  use 	  product 	  itch 	  review 	  part 	  promotion 																																											
761	  hair 	  care 	  shampoo 	  hair 	  hair 	  feel 	  use 	  conditioner 	  friend 	  sampl 	  tri 	  exchang 	  review 	  review 	  part 	  promotion 																																															
762	  receiv 	  care 	  chanc 	  tri 	  product 	  sample 	  smell 	  hair 	  daughter 	  love 	  shampoo 	  condition 	  chanc 	  tri 	  care 	  shampoo 	  customer 																																														
763	  shampoo 	  problem 	  anxieti 	  psoriasis 	  use 	  area 	  dri 	  hair 	  feel 	  smell 	  product 	  hair 	  bless 	  part 	  promotion 																																																
764	  daughter 	  condition 	  coconut 	  milk 	  sud 	  easi 	  condition 	  stockpil 	  sever 	  time 	  walmart 																																																				
765	  plea 	  love 	  shampoo 	  conditioner 	  hair 	  dri 	  brittl 	  use 	  wonder 	  grow 	  discontinu 																																																				
766	  shampoo 	  make 	  stuff 	  planet 	  help 	  psoriosis 	  anyth 	  shampoo 	  prescrib 	  doctor 	  compare 																																																				
767	  hair 	  condition 	  use 																																																												
768	  stuff 	  yr 	  color 	  blond 	  color 	  grade 	  iv 	  decid 	  color 	  howev 	  shampoo 	  dove 	  anyth 	  pantene 	  garnier 	  realli 	  root 	  absolut 	  greas 	  pit 	  bottl 	  thing 	  prob 	  bc 	  moisturizers 	  month 	  scalp 	  part 	  side 	  itch 	  thing 																																
769	  wait 	  hair 	  color 	  dryness 	  definit 	  issue 	  sinc 	  use 	  line 	  end 	  greatli 	  hair 																																																			
770	  thank 	  wash 	  hair 	  impati 	  product 																																																										
771	  disappoint 	  u 	  chang 	  life 	  famili 	  use 	  speciali 	  thank 	  u 																																																						
772	  volum 	  purchas 	  condition 	  year 	  hope 	  bottle 	  product 	  buy 																																																							
773	  wow 	  shampoo 	  work 	  price 	  shampoo 	  salon 	  hope 																																																								
774	  passion 	  havea 	  dri 	  scalp 	  psoriasi 	  hair 	  shini 	  brand 	  satisfi 	  customer 																																																					
775	  product 	  product 	  review 	  realli 	  work 	  iv 	  problem 	  time 	  sever 	  ear 	  tri 	  everi 	  dandruff 	  psoriasis 	  eczema 	  condition 	  prescript 	  shampoo 	  absolut 	  use 	  giant 	  flake 	  use 	  face 	  daili 	  i 	  cleanser 	  dri 	  flaki 	  moistur 	  cream 																																
776	  iv 	  complet 	  scalp 	  continu 	  year 	  hair 	  product 	  look 	  nicer 	  dri 	  work 	  treatment 																																																			
777	  shampoo 	  hair 	  stress 	  realli 	  scare 	  stand 	  hair 	  cole 	  result 	  wash 	  hair 	  strand 	  hair 	  floor 	  difference 	  lot 	  hair 	  drain 	  im 	  dri 	  highli 	  shampoo 	  use 	  product 	  till 	  day 																																					
778	  realli 	  conditioner 	  hair 	  greasi 	  day 	  dri 	  product 	  wonderful 																																																							
779	  use 	  product 	  realli 	  hair 	  abrasive 																																																										
780	  condition 	  thu 	  plu 	  smell 																																																											
781	  wife 	  product 	  condition 	  smell 	  come 	  salon 	  use 	  day 	  feel 	  condition 	  bottl 	  directli 	  scalp 	  iv 	  root 	  exactli 	  greasyness 	  hair 	  shampoo 	  user 	  hair 																																										
782	  year 	  stuff 	  week 	  hair 	  look 																																																										
783	  shampoo 	  damag 	  hair 	  start 	  use 	  invati 	  aveda 	  help 	  hair 	  growth 	  condition 	  use 	  month 	  hair 	  grow 	  time 	  im 	  happi 	  condition 																																												
784	  thank 	  biolarge 	  chi 	  paul 	  mitchell 	  none 	  stope 	  hair 	  fall 	  cure 	  hair 	  problem 	  moreover 	  tooso 	  love 																																																
785	  decid 	  year 	  male 	  dri 	  life 	  tri 	  product 	  includ 	  prescript 	  issue 	  howev 	  work 	  natur 	  dri 	  scalp 	  locat 	  iraq 	  afghanistan 	  etc 	  situat 	  product 	  friend 	  hurt 	  work 	  point 	  tri 	  care 	  day 	  le 	  itch 	  feeling 																																
786	  line 	  tri 	  absolut 	  woman 	  hair 	  constantli 	  condition 	  hair 	  hair 	  condition 	  product 	  need 	  get 	  use 	  love 	  way 	  product 	  smell 	  cost 	  effect 	  friend 	  member 	  realli 	  product 																																							
787	  look 	  care 	  use 	  hair 	  shampoo 	  brand 	  hair 	  healthi 	  scalp 	  feel 	  use 	  itchy 	  oiy 	  dandruff 	  scalp 	  use 	  summer 	  start 	  use 																																												
788	  drug 	  hair 	  product 	  smell 																																																											
789	  use 	  store 	  brand 	  hair 	  comb 	  limp 	  care 	  miracl 	  hair 	  hair 	  softshini 	  easi 	  comb 	  limp 	  salon 	  brand 	  result 	  complaint 	  get 	  condition 	  plea 	  chang 	  bottl 	  formula 	  thank 	  hair 	  beauti 	  therapy 																																			
790	  tri 	  shampoo 	  condition 	  year 	  reason 	  time 	  tri 	  someth 	  wash 	  tri 	  everything 	  hair 	  tangl 	  feel 	  cannot 	  product 																																															
791	  iv 	  mani 	  brand 	  panten 	  use 	  dove 	  herbal 	  name 	  brand 	  etc 	  hair 	  lot 	  layer 	  product 	  weigh 	  hair 	  look 	  compliment 	  week 	  use 																																											
792	  itmoisturei 	  year 	  look 	  shampoo 	  hair 	  okay 	  shampoo 	  hair 	  dadruff 	  randomli 	  store 	  highli 	  recom 	  product 	  hair 	  le 																																															
793	  issu 	  love 	  iti 	  love 	  iti 	  part 	  promotion 																																																								
794	  mostli 	  psoriasi 	  year 	  embarrass 	  clothing 	  sinc 	  use 	  shampoo 	  conditioner 	  issue 	  product 	  issu 	  tri 	  tar 	  shampoo 	  hair 	  hair 	  realli 	  work 																																												
795	  curiou 	  brand 	  hair 	  product 	  caus 	  hair 	  tri 	  total 	  care 	  instantli 	  destroy 	  lock 	  product 	  line 																																																	
796	  product 	  shampoo 	  mini 	  bottl 	  shampoo 	  condition 	  hair 	  felt 	  silki 	  aways 	  hair 	  wash 	  fuzz 	  way 	  hair 	  condition 	  year 	  tri 	  differ 	  brand 	  bottl 	  pantene 	  tomorrow 	  buy 																																							
797	  item 	  use 	  nowaft 	  becom 	  sickmi 	  fall 	  day 	  hand 	  fall 	  strand 	  lack 	  tri 	  differ 	  brandhair 	  care 	  product 	  found 	  product 	  week 	  start 	  hair 	  thicker 	  scalp 	  hair 	  style 	  product 	  hair 	  use 	  conditionerani 	  fine 																																	
798	  product 	  shampoo 																																																													
799	  work 	  lot 	  amount 	  product 	  water 	  iv 	  use 	  biotin 	  collagen 	  condition 	  togeth 	  i 	  result 																																																		
800	  product 	  describ 	  hair 	  shini 																																																											
801	  price 	  frizzi 	  humid 	  definit 	  hair 	  look 																																																									
802	  hair 	  fantast 	  result 	  differ 	  shine 	  hair 	  work 	  condition 	  iv 																																																						
803	  month 	  treatment 	  formula 	  keratin 	  protein 	  oil 	  box 	  year 	  ingredi 	  hair 	  toutingi 	  price 	  point 	  attract 	  comparison 	  product 	  unsur 	  effect 	  iv 	  mix 	  organix 	  happi 	  pick 	  wonder 	  formulay 	  hair 	  shower 	  mani 	  type 	  product 	  suppos 																																
804	  hair 	  hair 	  need 	  aid 	  swimmer 	  shampoo 	  opt 	  conditionermask 	  use 	  twice 	  week 	  hair 	  chlorin 	  smell 	  hair 	  highli 	  recommendedps 	  use 	  microfib 	  towel 	  towel 	  help 	  prevent 	  frizz 																																							
805	  color 	  keratin 	  treatment 	  use 	  condition 	  coupl 	  time 	  week 	  hair 	  smell 																																																					
806	  product 	  hair 	  sun 	  beach 	  swim 	  pool 	  exposure 	  dryer 	  curl 	  iron 	  use 	  condition 	  year 	  result 	  mani 	  friend 	  family 																																														
807	  hair 	  hair 	  dri 	  condit 	  product 	  use 	  result 	  use 	  shampoocondition 	  repair 	  oil 	  hair 	  product 	  arriv 	  time 	  work 	  rate 	  star 																																													
808	  product 	  call 	  texture 	  wear 	  state 	  product 	  hair 	  hair 	  stand 	  product 	  way 	  time 	  hair 	  ad 	  care 	  curl 	  damp 	  hair 	  easi 	  comb 	  hair 	  ad 	  product 	  hair 	  hour 	  day 	  cloud 	  downsid 	  product 	  dri 	  complet 																																
