,Reviews_Lower,POSTag
339,"most that give negative reviews fail to mention personal hair texture and scalp sensitivity. 1) keratin treatment isn't for everyday usage. if you use it everyday or every other day it may make your hair brittle (which will cause breakage). try to wash and condition your hair no earlier than 6 weeks from initial usages (this goes for any keratin or kertain infused treatment is based off your own hair texture). 2) if you have sensitive scalp consult with a professional, they may recommend a different brand. however, a sensitive scalp may get away with using the conditioner only. keep in mind that a keratin treatment is for straighten and/or loosening curls excessive usage is the same as over processing hair with dye, relaxers, perms, etc. keep another shampoo and conditioner handy for your normal routine.","[('give', 'VB'), ('neg', 'NN'), ('review', 'NN'), ('fail', 'VBP'), ('mention', 'NN'), ('person', 'NN'), ('hair', 'NN'), ('textur', 'NN'), ('scalp', 'NN'), ('sensitivity', 'NN'), ('keratin', 'FW'), ('treatment', 'NN'), ('everyday', 'JJ'), ('usage', 'NN'), ('use', 'NN'), ('everyday', 'JJ'), ('everi', 'JJ'), ('day', 'NN'), ('may', 'MD'), ('make', 'VB'), ('hair', 'NN'), ('brittl', 'NN'), ('which', 'WDT'), ('caus', 'VBP'), ('breakage', 'NN'), ('tri', 'NN'), ('wash', 'NN'), ('condit', 'NN'), ('hair', 'NN'), ('earlier', 'RBR'), ('week', 'NN'), ('initi', 'JJ'), ('usag', 'JJ'), ('thi', 'NN'), ('goe', 'NN'), ('keratin', 'NN'), ('kertain', 'NN'), ('infus', 'JJ'), ('treatment', 'NN'), ('base', 'NN'), ('hair', 'NN'), ('texture', 'NN'), ('sensit', 'NN'), ('scalp', 'NN'), ('consult', 'VBP'), ('professional', 'JJ'), ('may', 'MD'), ('recommend', 'VB'), ('differ', 'NN'), ('brand', 'NN'), ('however', 'RB'), ('sensit', 'JJ'), ('scalp', 'NN'), ('may', 'MD'), ('get', 'VB'), ('away', 'RP'), ('use', 'NN'), ('condition', 'NN'), ('only', 'RB'), ('keep', 'VB'), ('mind', 'NN'), ('keratin', 'NN'), ('treatment', 'NN'), ('straighten', 'JJ'), ('andor', 'NN'), ('loosen', 'VBN'), ('curl', 'JJ'), ('excess', 'JJ'), ('usag', 'JJ'), ('process', 'NN'), ('hair', 'NN'), ('dye', 'NN'), ('relaxer', 'NN'), ('perm', 'NN'), ('etc', 'FW'), ('keep', 'VB'), ('anoth', 'DT'), ('shampoo', 'JJ'), ('condition', 'NN'), ('handi', 'NN'), ('normal', 'JJ'), ('routine', 'NN')]"
340,"i have frizzy wavy hair with lots of fly aways. this product makes my hair less frizzy, smooth, and shiny. will definitely buy again. i use the shampoo and conditioner about once a week(my hair never gets oily)","[('frizzi', 'NN'), ('wavi', 'WRB'), ('hair', 'NN'), ('lot', 'NN'), ('fli', 'JJ'), ('aways', 'NNS'), ('product', 'NN'), ('make', 'VBP'), ('hair', 'NN'), ('le', 'NN'), ('frizzy', 'JJ'), ('smooth', 'JJ'), ('shiny', 'JJ'), ('definit', 'NN'), ('buy', 'NN'), ('again', 'RB'), ('use', 'VBP'), ('shampoo', 'JJ'), ('condition', 'NN'), ('weekmi', 'NN'), ('hair', 'NN'), ('never', 'RB'), ('get', 'VBP'), ('oily', 'RB')]"
341,"this conditioner is by far the best i have ever had. i do not personally use the whole collection so it is hard to get the results that commercials claim you will get. this is the first time using any tresemme product where i feel i get those claims only using the one product. i shampoo and condition my hair, i do not use any other styling products. after using this conditioner the very first time i had no frizz at all. i blew dry my hair and didn't even have to use a straightener. i even woke up the next morning, threw it in a bun without washing it, let it out after i got out of the shower and it was perfect...no frizz, no flyaways...nothing. it is super smooth and looks like i just left the salon everyday no matter what i do with it!","[('condition', 'NN'), ('far', 'RB'), ('best', 'RB'), ('ever', 'RB'), ('had', 'VBD'), ('person', 'NN'), ('use', 'JJ'), ('whole', 'JJ'), ('collect', 'NN'), ('hard', 'JJ'), ('get', 'NN'), ('result', 'NN'), ('commerci', 'NN'), ('claim', 'NN'), ('get', 'VB'), ('first', 'JJ'), ('time', 'NN'), ('use', 'NN'), ('tresemm', 'JJ'), ('product', 'NN'), ('feel', 'VB'), ('get', 'JJ'), ('claim', 'NN'), ('use', 'NN'), ('one', 'CD'), ('product', 'NN'), ('shampoo', 'NN'), ('condit', 'NN'), ('hair', 'NN'), ('use', 'NN'), ('style', 'NN'), ('product', 'NN'), ('use', 'NN'), ('condition', 'NN'), ('first', 'JJ'), ('time', 'NN'), ('frizz', 'VB'), ('all', 'DT'), ('blew', 'NNS'), ('dri', 'VBP'), ('hair', 'NN'), ('even', 'RB'), ('use', 'VBP'), ('straightener', 'JJR'), ('even', 'RB'), ('woke', 'VBD'), ('next', 'JJ'), ('morning', 'NN'), ('threw', 'VBD'), ('bun', 'NN'), ('without', 'IN'), ('wash', 'NN'), ('it', 'PRP'), ('let', 'VBD'), ('got', 'VBD'), ('shower', 'VB'), ('perfectno', 'NN'), ('frizz', 'NN'), ('flyawaysnothing', 'VBG'), ('super', 'JJ'), ('smooth', 'JJ'), ('look', 'NN'), ('like', 'IN'), ('left', 'VBD'), ('salon', 'NN'), ('everyday', 'JJ'), ('matter', 'NN'), ('it', 'PRP')]"
342,this conditioner is amazing for my curls. it really helps livin them up,"[('condition', 'NN'), ('amaz', 'NN'), ('curl', 'NN'), ('realli', 'NN'), ('help', 'NN'), ('livin', 'VB')]"
343,"i love how smooth my hair feels after rinsing, and combing my thick hair is a breeze!","[('love', 'VB'), ('smooth', 'CC'), ('hair', 'VB'), ('feel', 'NN'), ('rinsing', 'VBG'), ('comb', 'NN'), ('thick', 'JJ'), ('hair', 'NN'), ('breeze', 'NN')]"
344,this is the best kind of shampoo and conditioner that i have ever used. it gets my hair very soft and doesn't have any static electricity in it when i straighten it.,"[('best', 'JJS'), ('kind', 'NN'), ('shampoo', 'NN'), ('condition', 'NN'), ('ever', 'RB'), ('used', 'VBD'), ('get', 'VB'), ('hair', 'JJ'), ('soft', 'JJ'), ('static', 'JJ'), ('electr', 'NN'), ('straighten', 'VBD'), ('it', 'PRP')]"
345,"this conditioner makes my hair very smooth and managable, and is a bargain to boot.","[('condition', 'NN'), ('make', 'VBP'), ('hair', 'NN'), ('smooth', 'CC'), ('managable', 'JJ'), ('bargain', 'NN'), ('boot', 'NN')]"
346,"i just bought this product and have been using it for the past week or so, and my hair has never looked better! i have naturally very straight thin hair, that is very weak and falls out easily gets knotted very easily. i have previously read/heard keratin helps strengthen hair so when i saw this i knew i had to try it out. it did wonders for my hair! not only does my hair feel stronger, shinier more easy to manage, but any flyaways on top of my head are smoothed out my hair quite frankly looks healthy witha lot more volume than usual. also, i dont even use it with the shampoo it was all in the work of the conditioner.","[('bought', 'JJ'), ('product', 'NN'), ('use', 'NN'), ('past', 'JJ'), ('week', 'NN'), ('so', 'RB'), ('hair', 'JJ'), ('never', 'RB'), ('look', 'VBP'), ('better', 'JJR'), ('natur', 'JJ'), ('straight', 'NN'), ('thin', 'JJ'), ('hair', 'NN'), ('weak', 'JJ'), ('fall', 'NN'), ('easili', 'NN'), ('get', 'VB'), ('knot', 'VBN'), ('easily', 'RB'), ('previous', 'JJ'), ('readheard', 'NN'), ('keratin', 'NN'), ('help', 'NN'), ('strengthen', 'VB'), ('hair', 'NN'), ('saw', 'VBD'), ('knew', 'NNP'), ('tri', 'NN'), ('out', 'RP'), ('wonder', 'NN'), ('hair', 'NN'), ('hair', 'NN'), ('feel', 'VB'), ('stronger', 'JJR'), ('shinier', 'JJR'), ('easi', 'JJ'), ('manage', 'NN'), ('flyaway', 'RB'), ('top', 'JJ'), ('head', 'NN'), ('smooth', 'JJ'), ('hair', 'NN'), ('quit', 'VBD'), ('frankli', 'JJ'), ('look', 'NN'), ('healthi', 'NN'), ('witha', 'NN'), ('lot', 'NN'), ('volum', 'NN'), ('usual', 'JJ'), ('also', 'RB'), ('dont', 'RB'), ('even', 'RB'), ('use', 'VBP'), ('shampoo', 'JJ'), ('work', 'NN'), ('conditioner', 'NN')]"
347,this line does what it says. keeps my hair frizz free for 48 hours. smells good too.,"[('line', 'NN'), ('say', 'VBP'), ('keep', 'VB'), ('hair', 'NN'), ('frizz', 'JJ'), ('free', 'JJ'), ('hour', 'NN'), ('smell', 'RB'), ('good', 'JJ'), ('too', 'RB')]"
348,"i am 46 years old and i have always had dry, coarse, frizzy hair until today (: i used the tresemme keratin smooth conditioner along with another brand of shampoo that i wasn't very impressed with but i was trying to use it up before i began using the tresseme keratin smooth shampoo. i washed my hair and applied the tresseme keratin smooth conditioner. i could tell as soon as i had this conditioner in my hands that it was different from anything else i have ever tried in the past which includes other brands of keratin shampoos, conditioners treatments. i've tried wen, biolage - everything and nothing has come close to this product. i don't what's in this stuff but i love it! it's extremely rich, emollient and it felt very silky. i have lupus and i wasn't feeling well so i skipped the leave in products that i normally have to cover my hair with to control the frizz and get a little softness. i fell asleep with my hair still damp. when i awoke i could not believe it was my hair on my head! i was stunned at how soft, silky and healthy looking this conditioner left my hair. i kept saying to my self ''this can't be my hair!. i never have soft hair, never! i am so excited that i've decided to toss the rest of my old shampoo out so that i can begin using the tresseme keratin smooth shampoo along with the conditioner. i will purchase this stuff as long as i can get my hands on it!!","[('year', 'NN'), ('old', 'JJ'), ('alway', 'NN'), ('dry', 'JJ'), ('coarse', 'NN'), ('frizzi', 'NN'), ('hair', 'NN'), ('today', 'NN'), ('use', 'VBP'), ('tresemm', 'NN'), ('keratin', 'NN'), ('smooth', 'JJ'), ('condition', 'NN'), ('along', 'IN'), ('anoth', 'DT'), ('brand', 'NN'), ('shampoo', 'NN'), ('impress', 'NN'), ('tri', 'NN'), ('use', 'NN'), ('began', 'VBD'), ('use', 'JJ'), ('tressem', 'NN'), ('keratin', 'NN'), ('smooth', 'JJ'), ('shampoo', 'JJ'), ('wash', 'NN'), ('hair', 'NN'), ('appli', 'IN'), ('tressem', 'NN'), ('keratin', 'NN'), ('smooth', 'JJ'), ('conditioner', 'NN'), ('could', 'MD'), ('tell', 'VB'), ('soon', 'RB'), ('condition', 'NN'), ('hand', 'NN'), ('differ', 'VBP'), ('anyth', 'NN'), ('el', 'NN'), ('ever', 'RB'), ('tri', 'VBD'), ('past', 'JJ'), ('includ', 'NN'), ('brand', 'NN'), ('keratin', 'NN'), ('shampoo', 'JJ'), ('condition', 'NN'), ('treatment', 'NN'), ('iv', 'NN'), ('tri', 'NN'), ('wen', 'NN'), ('biolag', 'NN'), ('everyth', 'IN'), ('noth', 'DT'), ('come', 'VBN'), ('close', 'RB'), ('product', 'NN'), ('what', 'WP'), ('stuff', 'VBZ'), ('love', 'VBP'), ('it', 'PRP'), ('extrem', 'VBZ'), ('rich', 'JJ'), ('emolli', 'NN'), ('felt', 'VBD'), ('silky', 'JJ'), ('lupu', 'NN'), ('feel', 'NN'), ('well', 'RB'), ('skip', 'JJ'), ('leav', 'JJ'), ('product', 'NN'), ('normal', 'JJ'), ('cover', 'JJ'), ('hair', 'NN'), ('control', 'NN'), ('frizz', 'NN'), ('get', 'VBP'), ('littl', 'JJ'), ('softness', 'NN'), ('fell', 'VBD'), ('asleep', 'RB'), ('hair', 'NN'), ('still', 'RB'), ('damp', 'VBZ'), ('awok', 'NN'), ('could', 'MD'), ('believ', 'VB'), ('hair', 'JJ'), ('head', 'NN'), ('stun', 'NN'), ('soft', 'JJ'), ('silki', 'NN'), ('healthi', 'NN'), ('look', 'NN'), ('condition', 'NN'), ('left', 'VBD'), ('hair', 'NN'), ('kept', 'NNS'), ('say', 'VBP'), ('self', 'PRP'), ('thi', 'JJ'), ('cant', 'JJ'), ('hair', 'NN'), ('never', 'RB'), ('soft', 'JJ'), ('hair', 'NN'), ('never', 'RB'), ('excit', 'VBZ'), ('iv', 'JJ'), ('decid', 'NN'), ('toss', 'NN'), ('rest', 'NN'), ('old', 'JJ'), ('shampoo', 'NN'), ('begin', 'NN'), ('use', 'NN'), ('tressem', 'NN'), ('keratin', 'NN'), ('smooth', 'JJ'), ('shampoo', 'NN'), ('along', 'IN'), ('conditioner', 'NN'), ('purchas', 'NNS'), ('stuff', 'VBN'), ('long', 'RB'), ('get', 'VB'), ('hand', 'NN'), ('it', 'PRP')]"
349,"excelent product, high quality. it does really good what it promises, softness and no frizz.","[('excel', 'JJ'), ('product', 'NN'), ('high', 'JJ'), ('quality', 'NN'), ('realli', 'VBP'), ('good', 'JJ'), ('promise', 'NN'), ('soft', 'JJ'), ('frizz', 'NN')]"
350,"i originally started my regimen with the tresemme' 7 day keratin smooth system.it really left my hair soft, strong and more manageable with each use. once i completed the 7 day regimen, i started the smooth keratin infusion shampoo conditioner. i co-wash with the conditioner every other day and shampoo every two weeks. i always get compliments on my 4b/4c curls and their definition since using the tresemme' keratin smooth line. thanks tresemme'","[('origin', 'JJ'), ('start', 'NN'), ('regimen', 'NNS'), ('tresemme', 'VBP'), ('day', 'NN'), ('keratin', 'VB'), ('smooth', 'JJ'), ('systemit', 'NN'), ('realli', 'NN'), ('left', 'VBD'), ('hair', 'NN'), ('soft', 'JJ'), ('strong', 'JJ'), ('manag', 'NN'), ('use', 'NN'), ('complet', 'NN'), ('day', 'NN'), ('regimen', 'VB'), ('start', 'VB'), ('smooth', 'JJ'), ('keratin', 'NN'), ('infus', 'NN'), ('shampoo', 'NN'), ('conditioner', 'NN'), ('cowash', 'JJ'), ('condition', 'NN'), ('everi', 'DT'), ('day', 'NN'), ('shampoo', 'VBD'), ('everi', 'RB'), ('two', 'CD'), ('week', 'NN'), ('alway', 'RB'), ('get', 'VB'), ('compliment', 'JJ'), ('4b4c', 'CD'), ('curl', 'NN'), ('definit', 'NN'), ('sinc', 'NN'), ('use', 'NN'), ('tresemme', 'NN'), ('keratin', 'VBD'), ('smooth', 'JJ'), ('line', 'NN'), ('thank', 'NN'), ('tresemme', 'NN')]"
351,"i have been dealing with frizz now for almost 7 years now, when i in was pregnant with my 4th child my hsir turned frizzy, course and curly. nothing has worked for more than an hour to kep frizz down. i used the 3 step treatment and to my surprise this worked! it stayed smooth, soft and straight all day. i will definitely keep using this product. i honestly didnt think a product this inexpensive could kep frizz at bay, but i am now a believer!","[('deal', 'NN'), ('frizz', 'VBZ'), ('almost', 'RB'), ('year', 'NN'), ('now', 'RB'), ('pregnant', 'JJ'), ('4th', 'CD'), ('child', 'NN'), ('hsir', 'NN'), ('turn', 'VBP'), ('frizzy', 'JJ'), ('cours', 'NNS'), ('curly', 'RB'), ('noth', 'DT'), ('work', 'NN'), ('hour', 'NN'), ('kep', 'NN'), ('frizz', 'VBP'), ('down', 'RP'), ('use', 'JJ'), ('step', 'NN'), ('treatment', 'NN'), ('surpris', 'NN'), ('worked', 'VBD'), ('stay', 'JJ'), ('smooth', 'RB'), ('soft', 'JJ'), ('straight', 'JJ'), ('day', 'NN'), ('definit', 'VB'), ('keep', 'JJ'), ('use', 'NN'), ('product', 'NN'), ('honestli', 'NN'), ('didnt', 'JJ'), ('think', 'VBP'), ('product', 'NN'), ('inexpens', 'NNS'), ('could', 'MD'), ('kep', 'VB'), ('frizz', 'JJ'), ('bay', 'NN'), ('believer', 'NN')]"
352,i have used both the shampoo and conditioner for 6 months now and just love them! my hair was starting to feel very dry so i tried these and they worked great! my hair is very shiny and blowdries so smooth. my hair used to air-dry wavy and after months of use my hair is straight now which i like.,"[('use', 'NN'), ('shampoo', 'JJ'), ('condition', 'NN'), ('month', 'NN'), ('love', 'VBD'), ('them', 'PRP'), ('hair', 'VB'), ('start', 'JJ'), ('feel', 'NN'), ('dri', 'NN'), ('tri', 'NN'), ('work', 'NN'), ('great', 'JJ'), ('hair', 'NN'), ('shini', 'NN'), ('blowdri', 'NN'), ('smooth', 'CC'), ('hair', 'NN'), ('use', 'NN'), ('airdri', 'JJ'), ('wavi', 'JJ'), ('month', 'NN'), ('use', 'NN'), ('hair', 'NN'), ('straight', 'VBD'), ('like', 'IN')]"
353,"this is awesome conditioner. not only does it smell great, it takes all tangles out. no more split ends and fly always. just like i've had a beauty shop treatment. my granddaughter who's a beautician recommened it to me.","[('awesom', 'NN'), ('conditioner', 'NN'), ('smell', 'VBP'), ('great', 'JJ'), ('take', 'VB'), ('tangl', 'NN'), ('out', 'IN'), ('split', 'JJ'), ('end', 'NN'), ('fli', 'NN'), ('always', 'RB'), ('like', 'IN'), ('iv', 'JJ'), ('beauti', 'NN'), ('shop', 'NN'), ('treatment', 'NN'), ('granddaught', 'NN'), ('who', 'WP'), ('beautician', 'JJ'), ('recommen', 'NNS'), ('me', 'PRP')]"
354,i have been growing my hair out for about a year and a half now and this product is marvelous. a lot of girls with super long hair have really bad tips but with this product it has helped me keep my tips in good condition. also this product helps my hair grow out evenly so it doesn't start getting thinner towards the tips.,"[('grow', 'NN'), ('hair', 'NN'), ('year', 'NN'), ('half', 'NN'), ('product', 'NN'), ('marvelous', 'JJ'), ('lot', 'NN'), ('girl', 'NNS'), ('super', 'VBP'), ('long', 'RB'), ('hair', 'JJ'), ('realli', 'NN'), ('bad', 'JJ'), ('tip', 'NN'), ('product', 'NN'), ('help', 'NN'), ('keep', 'VB'), ('tip', 'NN'), ('good', 'JJ'), ('condition', 'NN'), ('also', 'RB'), ('product', 'NN'), ('help', 'NN'), ('hair', 'NN'), ('grow', 'VB'), ('evenli', 'JJ'), ('start', 'NN'), ('get', 'VB'), ('thinner', 'RB'), ('toward', 'IN'), ('tip', 'NN')]"
355,this product totally eliminated my frizz. i purchased this product 2 days ago and tried it the other night. i was doubtful this product would work because my hair is so thick and frizzy but it exceeded my expectations and after straightening my hair the product worked wonderfully! i got so many complements!!,"[('product', 'NN'), ('total', 'JJ'), ('elimin', 'JJ'), ('frizz', 'NN'), ('purchas', 'JJ'), ('product', 'NN'), ('day', 'NN'), ('ago', 'IN'), ('tri', 'NN'), ('night', 'NN'), ('doubt', 'NN'), ('product', 'NN'), ('would', 'MD'), ('work', 'VB'), ('hair', 'NN'), ('thick', 'JJ'), ('frizzi', 'NN'), ('exceed', 'VBP'), ('expect', 'VBP'), ('straighten', 'JJ'), ('hair', 'JJ'), ('product', 'NN'), ('work', 'NN'), ('wonderfully', 'RB'), ('got', 'VBD'), ('mani', 'JJ'), ('complement', 'NN')]"
356,the tresemme keratin conditioner is very nice for straight hair. i recommend this for those who have straight hair. my hair is curly so it still is good but doesn't do exactly what my hair needs for the waves and curls. good product however.,"[('tresemm', 'NN'), ('keratin', 'NN'), ('condition', 'NN'), ('nice', 'JJ'), ('straight', 'RB'), ('hair', 'NN'), ('recommend', 'JJ'), ('straight', 'JJ'), ('hair', 'NN'), ('hair', 'NN'), ('curli', 'NN'), ('still', 'RB'), ('good', 'JJ'), ('exactli', 'NN'), ('hair', 'NN'), ('need', 'VBP'), ('wave', 'VBP'), ('curl', 'VBN'), ('good', 'JJ'), ('product', 'NN'), ('however', 'RB')]"
357,i wish that i knew about this product earlier because not only is it a great product but it smells really good also including the shampoo. it's a magical experience.,"[('wish', 'JJ'), ('knew', 'VBD'), ('product', 'NN'), ('earlier', 'RB'), ('great', 'JJ'), ('product', 'NN'), ('smell', 'NN'), ('realli', 'RB'), ('good', 'JJ'), ('also', 'RB'), ('includ', 'VBP'), ('shampoo', 'JJ'), ('magic', 'JJ'), ('experience', 'NN')]"
358,"i have extremely dry, brittle hair. this is the only conditioner that makes my hair smooth and tangle free after i use it. it doesn't build up like other conditioners and makes my hair feel strong again!","[('extrem', 'NN'), ('dry', 'JJ'), ('brittl', 'NN'), ('hair', 'NN'), ('condition', 'NN'), ('make', 'VBP'), ('hair', 'NN'), ('smooth', 'JJ'), ('tangl', 'RB'), ('free', 'JJ'), ('use', 'NN'), ('it', 'PRP'), ('build', 'VBP'), ('like', 'IN'), ('condition', 'NN'), ('make', 'VBP'), ('hair', 'NN'), ('feel', 'VB'), ('strong', 'JJ'), ('again', 'RB')]"
359,makes my hair soft and silky,"[('make', 'VB'), ('hair', 'NN'), ('soft', 'JJ'), ('silki', 'NN')]"
360,"it was good i brought the conditioner and the shampoo and they was good , ididnt notice a different from the first time , i have been using them for a month ...my hari now feels much better than before","[('good', 'JJ'), ('brought', 'VBD'), ('condition', 'NN'), ('shampoo', 'NN'), ('good', 'JJ'), ('ididnt', 'NN'), ('notic', 'JJ'), ('differ', 'NN'), ('first', 'JJ'), ('time', 'NN'), ('use', 'JJ'), ('month', 'NN'), ('mi', 'NN'), ('hari', 'NN'), ('feel', 'VBP'), ('much', 'RB'), ('better', 'JJR')]"
361,i recently had a lot of coloring done to my hair and it baca me rather frizzy. other conditioners left it feeling dry. a friend of mine mentioned this conditioner so i bought it and wow....i love it!,"[('recent', 'JJ'), ('lot', 'NN'), ('color', 'NN'), ('done', 'VBN'), ('hair', 'NN'), ('baca', 'NN'), ('rather', 'RB'), ('frizzy', 'JJ'), ('condition', 'NN'), ('left', 'VBD'), ('feel', 'JJ'), ('dry', 'JJ'), ('friend', 'NN'), ('mine', 'NN'), ('mention', 'NN'), ('condition', 'NN'), ('bought', 'VBD'), ('wowi', 'WP'), ('love', 'IN'), ('it', 'PRP')]"
362,"after one use i noticed a difference in the softness of my hair, my friends noticed it too. i currently have pretty bad ends and could really use a trim and my co-worked stated that my ends look alot better. would recommend to anybody.","[('one', 'CD'), ('use', 'NN'), ('notic', 'JJ'), ('differ', 'NN'), ('soft', 'JJ'), ('hair', 'NN'), ('friend', 'VBP'), ('notic', 'JJ'), ('too', 'RB'), ('current', 'JJ'), ('pretti', 'NNS'), ('bad', 'JJ'), ('end', 'NN'), ('could', 'MD'), ('realli', 'VB'), ('use', 'VB'), ('trim', 'JJ'), ('cowork', 'NN'), ('state', 'NN'), ('end', 'NN'), ('look', 'NN'), ('alot', 'NN'), ('better', 'RBR'), ('would', 'MD'), ('recommend', 'VB'), ('anybody', 'NN')]"
